x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.86 0.55 0.033 " " 0.861719 0.549219 0.029 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.907 0.284 0.025 " " 0.905469 0.284375 0.027 " " 0.002 0.0 0.002 " " 0.002 0.2
0.014 0.277 0.033 " " 0.0140625 0.274219 0.034 " " 0.0 0.002 0.001 " " 0.2 0.1
0.407 0.3 0.034 " " 0.407031 0.3 0.037 " " 0.0 0.0 0.003 " " 0.0 0.3
0.422 0.395 0.038 " " 0.423438 0.397656 0.037 " " 0.002 0.002 0.001 " " 0.202 0.1
0.103 0.377 0.035 " " 0.103125 0.379687 0.038 " " 0.0 0.003 0.003 " " 0.3 0.3
0.823 0.525 0.034 " " 0.824219 0.527344 0.032 " " 0.001 0.002 0.002 " " 0.201 0.2
0.464 0.741 0.023 " " 0.464063 0.742188 0.025 " " 0.0 0.001 0.002 " " 0.1 0.2
0.331 0.786 0.047 " " 0.332031 0.788281 0.05 " " 0.001 0.002 0.003 " " 0.201 0.3
0.982 0.224 0.026 " " 0.98125 0.225 0.027 " " 0.001 0.001 0.001 " " 0.101 0.1
0.255 0.495 0.038 " " 0.253906 0.498437 0.041 " " 0.001 0.004 0.003 " " 0.401 0.3
0.301 0.125 0.036 " " 0.300781 0.128906 0.035 " " 0.0 0.004 0.001 " " 0.4 0.1
0.274 0.696 0.035 " " 0.275781 0.697656 0.037 " " 0.002 0.002 0.002 " " 0.202 0.2
0.124 0.701 0.035 " " 0.124219 0.694531 0.038 " " 0.0 0.006 0.003 " " 0.6 0.3
0.236 0.609 0.025 " " 0.236719 0.610156 0.024 " " 0.001 0.001 0.001 " " 0.101 0.1
0.835 0.576 0.027 " " 0.835938 0.573438 0.027 " " 0.001 0.002 0.0 " " 0.201 0.0
0.363 0.389 0.028 " " 0.363281 0.389844 0.027 " " 0.0 0.001 0.001 " " 0.1 0.1
0.266 0.221 0.032 " " 0.264062 0.221875 0.035 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.273 0.36 0.036 " " 0.275781 0.3625 0.038 " " 0.002 0.002 0.002 " " 0.202 0.2
0.848 0.064 0.039 " " 0.849219 0.06875 0.039 " " 0.001 0.005 0.0 " " 0.501 0.0
0.25 0.18 0.033 " " 0.249219 0.18125 0.028 " " 0.001 0.001 0.005 " " 0.101 0.5
0.799 0.155 0.026 " " 0.798437 0.157031 0.026 " " 0.001 0.002 0.0 " " 0.201 0.0
0.787 0.748 0.035 " " 0.785156 0.751562 0.036 " " 0.002 0.003 0.001 " " 0.302 0.1
0.851 0.364 0.036 " " 0.851562 0.365625 0.035 " " 0.001 0.002 0.001 " " 0.201 0.1
0.57 0.205 0.039 " " 0.570312 0.207031 0.037 " " 0.0 0.002 0.002 " " 0.2 0.2
0.027 0.336 0.034 " " 0.0296875 0.333594 0.034 " " 0.002 0.002 0.0 " " 0.202 0.0
0.2 0.548 0.028 " " 0.201562 0.55 0.026 " " 0.002 0.002 0.002 " " 0.202 0.2
0.459 0.493 0.037 " " 0.458594 0.489062 0.036 " " 0.001 0.004 0.001 " " 0.401 0.1
0.57 0.783 0.032 " " 0.571875 0.784375 0.029 " " 0.002 0.002 0.003 " " 0.202 0.3
0.367 0.258 0.033 " " 0.367188 0.2625 0.028 " " 0.0 0.005 0.005 " " 0.5 0.5
0.406 0.245 0.035 " " 0.407813 0.246094 0.036 " " 0.002 0.002 0.001 " " 0.202 0.1
0.322 0.502 0.04 " " 0.321094 0.50625 0.038 " " 0.001 0.004 0.002 " " 0.401 0.2
0.585 0.539 0.058 " " 0.582812 0.541406 0.058 " " 0.002 0.002 0.0 " " 0.202 0.0
0.452 0.785 0.034 " " 0.451562 0.786719 0.032 " " 0.0 0.002 0.002 " " 0.2 0.2
0.655 0.119 0.029 " " 0.654688 0.117188 0.026 " " 0.001 0.002 0.003 " " 0.201 0.3
0.073 0.152 0.033 " " 2 2 2 " " 2 2 2 " " 202 200
0.147 0.155 0.027 " " 0.146875 0.155469 0.03 " " 0.0 0.001 0.003 " " 0.1 0.3
0.757 0.143 0.03 " " 0.758594 0.142188 0.03 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.559 0.693 0.027 " " 0.560938 0.691406 0.031 " " 0.002 0.002 0.004 " " 0.202 0.4
0.014 0.211 0.03 " " 0.0140625 0.210938 0.026 " " 0.0 0.0 0.004 " " 0.0 0.4
0.779 0.651 0.028 " " 0.78125 0.651563 0.03 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.466 0.677 0.025 " " 0.466406 0.676562 0.025 " " 0.0 0.0 0.0 " " 0.0 0.0
0.914 0.248 0.024 " " 0.915625 0.246094 0.027 " " 0.002 0.002 0.003 " " 0.202 0.3
0.689 0.18 0.03 " " 0.6875 0.18125 0.027 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.627 0.556 0.027 " " 0.625781 0.555469 0.028 " " 0.001 0.001 0.001 " " 0.101 0.1
0.679 0.473 0.045 " " 0.678906 0.478125 0.038 " " 0.0 0.005 0.007 " " 0.5 0.7000000000000001
0.391 0.686 0.033 " " 0.391406 0.682813 0.032 " " 0.001 0.003 0.001 " " 0.301 0.1
0.803 0.044 0.029 " " 0.803125 0.0453125 0.031 " " 0.0 0.002 0.002 " " 0.2 0.2
0.689 0.614 0.032 " " 0.689844 0.613281 0.029 " " 0.001 0.001 0.003 " " 0.101 0.3
0.493 0.77 0.034 " " 0.496094 0.771875 0.033 " " 0.003 0.002 0.001 " " 0.203 0.1
0.807 0.376 0.042 " " 0.805469 0.371875 0.044 " " 0.002 0.004 0.002 " " 0.402 0.2
0.52 0.587 0.024 " " 0.521875 0.586719 0.023 " " 0.002 0.0 0.001 " " 0.002 0.1
0.802 0.306 0.033 " " 0.803125 0.307813 0.033 " " 0.001 0.002 0.0 " " 0.201 0.0
0.687 0.563 0.024 " " 0.686719 0.564062 0.023 " " 0.0 0.001 0.001 " " 0.1 0.1
0.343 0.181 0.03 " " 0.341406 0.184375 0.028 " " 0.002 0.003 0.002 " " 0.302 0.2
0.415 0.781 0.035 " " 0.410156 0.78125 0.033 " " 0.005 0.0 0.002 " " 0.005 0.2
0.01 0.092 0.027 " " 0.0101562 0.09375 0.024 " " 0.0 0.002 0.003 " " 0.2 0.3
0.447 0.223 0.031 " " 0.446094 0.222656 0.03 " " 0.001 0.0 0.001 " " 0.001 0.1
0.149 0.749 0.05 " " 0.153125 0.749219 0.046 " " 0.004 0.0 0.004 " " 0.004 0.4
0.948 0.361 0.029 " " 0.953125 0.360938 0.027 " " 0.005 0.0 0.002 " " 0.005 0.2
0.385 0.16 0.023 " " 0.385938 0.163281 0.024 " " 0.001 0.003 0.001 " " 0.301 0.1
0.803 0.1 0.032 " " 0.800781 0.0992187 0.031 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.685 0.245 0.029 " " 0.685938 0.247656 0.029 " " 0.001 0.002 0.0 " " 0.201 0.0
0.974 0.54 0.029 " " 0.975781 0.539844 0.035 " " 0.002 0.0 0.006 " " 0.002 0.6
0.973 0.261 0.028 " " 0.974219 0.261719 0.03 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.202 0.588 0.027 " " 0.203125 0.589063 0.026 " " 0.001 0.002 0.001 " " 0.201 0.1
0.766 0.561 0.028 " " 0.763281 0.559375 0.027 " " 0.002 0.002 0.001 " " 0.202 0.1
0.923 0.529 0.032 " " 0.921094 0.528906 0.032 " " 0.002 0.0 0.0 " " 0.002 0.0
0.453 0.346 0.027 " " 0.453125 0.346875 0.027 " " 0.0 0.001 0.0 " " 0.1 0.0
0.734 0.73 0.029 " " 0.7375 0.729688 0.032 " " 0.003 0.001 0.003 " " 0.10300000000000001 0.3
0.437 0.552 0.026 " " 0.436719 0.55 0.025 " " 0.0 0.002 0.001 " " 0.2 0.1
0.713 0.309 0.078 " " 0.715625 0.308594 0.073 " " 0.003 0.001 0.005 " " 0.10300000000000001 0.5
0.087 0.55 0.03 " " 0.0875 0.553906 0.027 " " 0.0 0.004 0.003 " " 0.4 0.3
0.435 0.734 0.023 " " 0.434375 0.7375 0.023 " " 0.001 0.003 0.0 " " 0.301 0.0
0.357 0.847 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.089 0.6 0.028 " " 0.0921875 0.600781 0.025 " " 0.003 0.001 0.003 " " 0.10300000000000001 0.3
0.333 0.707 0.039 " " 0.332812 0.707031 0.035 " " 0.0 0.0 0.004 " " 0.0 0.4
0.517 0.404 0.029 " " 0.51875 0.407813 0.028 " " 0.002 0.004 0.001 " " 0.402 0.1
0.557 0.146 0.041 " " 0.557813 0.149219 0.039 " " 0.001 0.003 0.002 " " 0.301 0.2
0.546 0.45 0.052 " " 0.540625 0.45625 0.053 " " 0.005 0.006 0.001 " " 0.605 0.1
0.212 0.313 0.038 " " 0.207813 0.317187 0.032 " " 0.004 0.004 0.006 " " 0.404 0.6
0.041 0.109 0.026 " " 0.040625 0.107813 0.026 " " 0.0 0.002 0.0 " " 0.2 0.0
0.466 0.256 0.027 " " 0.465625 0.257812 0.027 " " 0.0 0.002 0.0 " " 0.2 0.0
0.318 0.338 0.054 " " 0.316406 0.3375 0.047 " " 0.002 0.001 0.007 " " 0.10200000000000001 0.7000000000000001
0.477 0.396 0.028 " " 0.477344 0.392188 0.027 " " 0.0 0.004 0.001 " " 0.4 0.1
0.14 0.581 0.023 " " 0.139844 0.580469 0.024 " " 0.0 0.001 0.001 " " 0.1 0.1
0.023 0.721 0.035 " " 0.025 0.71875 0.036 " " 0.002 0.002 0.001 " " 0.202 0.1
0.062 0.364 0.026 " " 0.0609375 0.364844 0.026 " " 0.001 0.001 0.0 " " 0.101 0.0
0.734 0.515 0.044 " " 0.7375 0.514844 0.044 " " 0.004 0.0 0.0 " " 0.004 0.0
0.016 0.418 0.027 " " 0.0164062 0.420312 0.029 " " 0.0 0.002 0.002 " " 0.2 0.2
0.487 0.557 0.041 " " 0.4875 0.557813 0.038 " " 0.001 0.001 0.003 " " 0.101 0.3
0.773 0.261 0.027 " " 0.773438 0.263281 0.027 " " 0.0 0.002 0.0 " " 0.2 0.0
0.24 0.401 0.032 " " 0.241406 0.403906 0.027 " " 0.002 0.003 0.005 " " 0.302 0.5
0.375 0.036 0.042 " " 2 2 2 " " 2 2 2 " " 202 200
0.655 0.562 0.028 " " 0.655469 0.564062 0.028 " " 0.0 0.002 0.0 " " 0.2 0.0
0.85 0.439 0.042 " " 0.85 0.439063 0.039 " " 0.0 0.0 0.003 " " 0.0 0.3
0.642 0.226 0.03 " " 0.642187 0.225781 0.027 " " 0.0 0.0 0.003 " " 0.0 0.3
0.294 0.646 0.033 " " 0.296094 0.639844 0.031 " " 0.002 0.006 0.002 " " 0.602 0.2
0.616 0.445 0.054 " " 0.614844 0.442969 0.049 " " 0.002 0.002 0.005 " " 0.202 0.5
0.174 0.467 0.027 " " 0.172656 0.471875 0.026 " " 0.002 0.005 0.001 " " 0.502 0.1
0.299 0.188 0.03 " " 0.299219 0.182812 0.028 " " 0.0 0.005 0.002 " " 0.5 0.2
0.388 0.823 0.031 " " 2 2 2 " " 2 2 2 " " 202 200
0.351 0.564 0.029 " " 0.35 0.566406 0.027 " " 0.001 0.002 0.002 " " 0.201 0.2
0.501 0.287 0.041 " " 0.500781 0.288281 0.04 " " 0.0 0.002 0.001 " " 0.2 0.1
0.755 0.373 0.052 " " 0.753125 0.377344 0.046 " " 0.002 0.004 0.006 " " 0.402 0.6
0.123 0.633 0.03 " " 0.122656 0.634375 0.03 " " 0.001 0.002 0.0 " " 0.201 0.0
0.113 0.565 0.019 " " 0.1125 0.566406 0.023 " " 0.0 0.002 0.004 " " 0.2 0.4
0.15 0.208 0.036 " " 0.153906 0.213281 0.039 " " 0.004 0.005 0.003 " " 0.504 0.3
0.252 0.312 0.027 " " 0.251563 0.3125 0.026 " " 0.0 0.0 0.001 " " 0.0 0.1
0.639 0.298 0.024 " " 0.639844 0.297656 0.028 " " 0.001 0.001 0.004 " " 0.101 0.4
0.229 0.151 0.029 " " 0.228906 0.152344 0.027 " " 0.0 0.002 0.002 " " 0.2 0.2
0.138 0.435 0.036 " " 0.136719 0.434375 0.032 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.637 0.496 0.034 " " 0.6375 0.492969 0.038 " " 0.001 0.003 0.004 " " 0.301 0.4
0.912 0.048 0.029 " " 0.9125 0.0492188 0.03 " " 0.0 0.001 0.001 " " 0.1 0.1
0.68 0.073 0.032 " " 0.682031 0.0703125 0.033 " " 0.002 0.003 0.001 " " 0.302 0.1
0.243 0.575 0.022 " " 0.242969 0.577344 0.021 " " 0.0 0.002 0.001 " " 0.2 0.1
0.495 0.708 0.031 " " 0.496094 0.70625 0.031 " " 0.002 0.002 0.0 " " 0.202 0.0
0.273 0.75 0.023 " " 0.274219 0.752344 0.029 " " 0.001 0.002 0.006 " " 0.201 0.6
0.11 0.153 0.03 " " 2 2 2 " " 2 2 2 " " 202 200
0.57 0.319 0.025 " " 0.571094 0.317969 0.024 " " 0.001 0.001 0.001 " " 0.101 0.1
0.383 0.197 0.025 " " 0.384375 0.19375 0.028 " " 0.002 0.003 0.003 " " 0.302 0.3
0.037 0.067 0.026 " " 0.0390625 0.06875 0.022 " " 0.002 0.002 0.004 " " 0.202 0.4
0.081 0.425 0.044 " " 2 2 2 " " 2 2 2 " " 202 200
0.411 0.723 0.029 " " 0.413281 0.719531 0.03 " " 0.002 0.004 0.001 " " 0.402 0.1
0.111 0.287 0.078 " " 0.110937 0.282813 0.079 " " 0.0 0.004 0.001 " " 0.4 0.1
0.339 0.612 0.025 " " 0.339844 0.614844 0.024 " " 0.001 0.003 0.001 " " 0.301 0.1
0.241 0.119 0.02 " " 0.240625 0.117969 0.022 " " 0.0 0.001 0.002 " " 0.1 0.2
0.512 0.642 0.043 " " 0.517969 0.635938 0.041 " " 0.006 0.006 0.002 " " 0.606 0.2
0.87 0.23 0.035 " " 0.871875 0.23125 0.037 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.888 0.087 0.026 " " 0.8875 0.0835937 0.027 " " 0.001 0.003 0.001 " " 0.301 0.1
0.45 0.3 0.025 " " 0.450781 0.300781 0.026 " " 0.001 0.001 0.001 " " 0.101 0.1
0.209 0.777 0.029 " " 0.209375 0.773438 0.037 " " 0.001 0.003 0.008 " " 0.301 0.8
0.263 0.453 0.022 " " 0.260156 0.452344 0.02 " " 0.003 0.001 0.002 " " 0.10300000000000001 0.2
0.159 0.633 0.022 " " 0.157813 0.632812 0.022 " " 0.001 0.0 0.0 " " 0.001 0.0
0.558 0.08 0.026 " " 0.559375 0.0828125 0.029 " " 0.002 0.003 0.003 " " 0.302 0.3
0.359 0.484 0.026 " " 0.357812 0.482812 0.023 " " 0.001 0.002 0.003 " " 0.201 0.3
0.334 0.285 0.028 " " 0.334375 0.285937 0.029 " " 0.0 0.001 0.001 " " 0.1 0.1
0.683 0.741 0.043 " " 0.677344 0.739062 0.043 " " 0.005 0.002 0.0 " " 0.20500000000000002 0.0
0.163 0.109 0.024 " " 0.1625 0.109375 0.023 " " 0.001 0.0 0.001 " " 0.001 0.1
0.316 0.42 0.03 " " 0.317187 0.41875 0.029 " " 0.001 0.002 0.001 " " 0.201 0.1
0.306 0.559 0.026 " " 0.305469 0.559375 0.024 " " 0.001 0.0 0.002 " " 0.001 0.2
0.252 0.269 0.023 " " 0.253125 0.266406 0.022 " " 0.002 0.002 0.001 " " 0.202 0.1
0.893 0.42 0.03 " " 0.89375 0.419531 0.029 " " 0.001 0.001 0.001 " " 0.101 0.1
0.497 0.502 0.022 " " 0.496094 0.503125 0.022 " " 0.001 0.002 0.0 " " 0.201 0.0
0.007 0.037 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.335 0.652 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.38 0.341 0.034 " " 0.38125 0.341406 0.033 " " 0.001 0.001 0.001 " " 0.101 0.1
0.521 0.09 0.027 " " 0.520312 0.090625 0.028 " " 0.001 0.001 0.001 " " 0.101 0.1
0.362 0.43 0.029 " " 0.360156 0.429688 0.028 " " 0.002 0.0 0.001 " " 0.002 0.1
0.405 0.133 0.023 " " 0.407031 0.13125 0.024 " " 0.002 0.002 0.001 " " 0.202 0.1
0.609 0.106 0.033 " " 0.607813 0.107813 0.03 " " 0.002 0.002 0.003 " " 0.202 0.3
0.715 0.215 0.027 " " 0.713281 0.214844 0.025 " " 0.002 0.0 0.002 " " 0.002 0.2
0.794 0.596 0.039 " " 0.796094 0.592969 0.034 " " 0.002 0.003 0.005 " " 0.302 0.5
0.209 0.502 0.023 " " 0.209375 0.505469 0.025 " " 0.001 0.003 0.002 " " 0.301 0.2
0.758 0.088 0.038 " " 0.764063 0.08125 0.032 " " 0.006 0.007 0.006 " " 0.7060000000000001 0.6
0.659 0.359 0.029 " " 0.659375 0.359375 0.033 " " 0.001 0.001 0.004 " " 0.101 0.4
0.957 0.083 0.026 " " 0.957031 0.0835937 0.029 " " 0.0 0.001 0.003 " " 0.1 0.3
0.082 0.198 0.026 " " 0.0828125 0.196875 0.027 " " 0.001 0.001 0.001 " " 0.101 0.1
0.159 0.692 0.023 " " 0.185937 0.689062 0.024 " " 0.027 0.003 0.001 " " 0.327 0.1
0.334 0.146 0.028 " " 0.335156 0.146875 0.034 " " 0.002 0.001 0.006 " " 0.10200000000000001 0.6
0.266 0.127 0.019 " " 0.267969 0.127344 0.017 " " 0.002 0.0 0.002 " " 0.002 0.2
0.037 0.379 0.022 " " 0.0351562 0.380469 0.023 " " 0.002 0.002 0.001 " " 0.202 0.1
0.802 0.477 0.026 " " 0.803125 0.471875 0.029 " " 0.001 0.005 0.003 " " 0.501 0.3
0.926 0.321 0.025 " " 0.925 0.321094 0.026 " " 0.001 0.0 0.001 " " 0.001 0.1
0.113 0.199 0.029 " " 0.110937 0.204688 0.03 " " 0.002 0.005 0.001 " " 0.502 0.1
0.827 0.128 0.021 " " 0.825781 0.129688 0.022 " " 0.001 0.002 0.001 " " 0.201 0.1
0.429 0.18 0.022 " " 0.428906 0.179688 0.025 " " 0.0 0.001 0.003 " " 0.1 0.3
0.504 0.061 0.022 " " 0.503906 0.0585938 0.021 " " 0.0 0.002 0.001 " " 0.2 0.1
0.754 0.688 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.511 0.207 0.035 " " 0.510938 0.205469 0.04 " " 0.0 0.002 0.005 " " 0.2 0.5
0.791 0.526 0.023 " " 0.791406 0.525 0.025 " " 0.001 0.001 0.002 " " 0.101 0.2
0.487 0.622 0.023 " " 0.485156 0.621094 0.025 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.186 0.688 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.539 0.299 0.028 " " 2 2 2 " " 2 2 2 " " 202 200
0.677 0.4 0.031 " " 0.678125 0.403125 0.031 " " 0.002 0.003 0.0 " " 0.302 0.0
0.744 0.586 0.022 " " 0.742969 0.583594 0.026 " " 0.001 0.002 0.004 " " 0.201 0.4
0.24 0.727 0.035 " " 0.238281 0.729688 0.032 " " 0.002 0.003 0.003 " " 0.302 0.3
0.984 0.312 0.017 " " 0.985156 0.310156 0.024 " " 0.001 0.002 0.007 " " 0.201 0.7000000000000001
0.133 0.112 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.204 0.183 0.021 " " 0.203906 0.182812 0.023 " " 0.0 0.0 0.002 " " 0.0 0.2
0.323 0.462 0.022 " " 0.322656 0.460156 0.024 " " 0.0 0.002 0.002 " " 0.2 0.2
0.265 0.084 0.026 " " 0.264844 0.0859375 0.029 " " 0.0 0.002 0.003 " " 0.2 0.3
0.852 0.155 0.024 " " 0.852344 0.153906 0.028 " " 0.001 0.001 0.004 " " 0.101 0.4
0.159 0.547 0.022 " " 0.158594 0.545313 0.026 " " 0.0 0.002 0.004 " " 0.2 0.4
0.564 0.738 0.022 " " 0.565625 0.738281 0.025 " " 0.002 0.0 0.003 " " 0.002 0.3
0.191 0.624 0.022 " " 0.190625 0.621875 0.024 " " 0.001 0.002 0.002 " " 0.201 0.2
0.734 0.044 0.044 " " 0.733594 0.04375 0.042 " " 0.0 0.0 0.002 " " 0.0 0.2
0.434 0.113 0.033 " " 0.432813 0.110937 0.031 " " 0.002 0.002 0.002 " " 0.202 0.2
0.248 0.781 0.026 " " 0.251563 0.783594 0.03 " " 0.003 0.002 0.004 " " 0.203 0.4
0.559 0.63 0.035 " " 0.560156 0.629687 0.031 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.714 0.598 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.087 0.638 0.019 " " 0.0890625 0.639063 0.02 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.934 0.215 0.023 " " 0.932813 0.216406 0.023 " " 0.002 0.002 0.0 " " 0.202 0.0
0.142 0.336 0.03 " " 0.141406 0.333594 0.03 " " 0.001 0.002 0.0 " " 0.201 0.0
0.416 0.466 0.024 " " 0.421094 0.464844 0.027 " " 0.005 0.002 0.003 " " 0.20500000000000002 0.3
0.38 0.109 0.028 " " 0.377344 0.110156 0.027 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.955 0.311 0.025 " " 0.953906 0.309375 0.026 " " 0.001 0.002 0.001 " " 0.201 0.1
0.014 0.133 0.016 " " 2 2 2 " " 2 2 2 " " 202 200
0.741 0.459 0.035 " " 0.742188 0.455469 0.034 " " 0.001 0.003 0.001 " " 0.301 0.1
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
217 220 203 7.727 100.0 81.281 99.015 81.281 99.015
