x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.202 0.63 0.033 " " 0.200781 0.632031 0.033 " " 0.001 0.002 0.0 " " 0.201 0.0
0.113 0.6 0.034 " " 0.117188 0.596094 0.038 " " 0.005 0.004 0.004 " " 0.405 0.4
0.361 0.472 0.028 " " 0.360938 0.472656 0.025 " " 0.0 0.001 0.003 " " 0.1 0.3
0.845 0.31 0.055 " " 0.84375 0.314063 0.041 " " 0.002 0.004 0.014 " " 0.402 1.4000000000000001
0.397 0.488 0.027 " " 0.394531 0.490625 0.027 " " 0.002 0.002 0.0 " " 0.202 0.0
0.452 0.275 0.036 " " 0.450781 0.274219 0.033 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.689 0.405 0.028 " " 0.689844 0.404687 0.029 " " 0.001 0.001 0.001 " " 0.101 0.1
0.262 0.33 0.091 " " 0.261719 0.334375 0.083 " " 0.0 0.004 0.008 " " 0.4 0.8
0.432 0.21 0.028 " " 0.430469 0.210156 0.028 " " 0.002 0.0 0.0 " " 0.002 0.0
0.544 0.501 0.053 " " 0.541406 0.50625 0.055 " " 0.002 0.005 0.002 " " 0.502 0.2
0.136 0.426 0.031 " " 0.135156 0.427344 0.029 " " 0.001 0.002 0.002 " " 0.201 0.2
0.366 0.542 0.053 " " 0.369531 0.545313 0.051 " " 0.003 0.003 0.002 " " 0.303 0.2
0.609 0.298 0.03 " " 0.610156 0.296094 0.028 " " 0.002 0.002 0.002 " " 0.202 0.2
0.515 0.177 0.031 " " 0.514844 0.177344 0.03 " " 0.0 0.0 0.001 " " 0.0 0.1
0.416 0.301 0.047 " " 0.414844 0.297656 0.045 " " 0.002 0.003 0.002 " " 0.302 0.2
0.025 0.087 0.039 " " 0.025 0.084375 0.036 " " 0.0 0.002 0.003 " " 0.2 0.3
0.713 0.559 0.027 " " 0.715625 0.559375 0.028 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.943 0.288 0.036 " " 0.942969 0.289062 0.034 " " 0.0 0.001 0.002 " " 0.1 0.2
0.532 0.217 0.035 " " 0.53125 0.217187 0.033 " " 0.001 0.0 0.002 " " 0.001 0.2
0.627 0.61 0.042 " " 0.628125 0.609375 0.042 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.412 0.154 0.024 " " 0.410937 0.15625 0.023 " " 0.001 0.002 0.001 " " 0.201 0.1
0.728 0.299 0.045 " " 0.730469 0.296094 0.046 " " 0.002 0.003 0.001 " " 0.302 0.1
0.777 0.484 0.028 " " 0.778125 0.485938 0.028 " " 0.002 0.002 0.0 " " 0.202 0.0
0.378 0.17 0.028 " " 0.38125 0.167969 0.029 " " 0.003 0.002 0.001 " " 0.203 0.1
0.353 0.279 0.024 " " 0.350781 0.278125 0.023 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.29 0.177 0.044 " " 0.288281 0.179688 0.045 " " 0.002 0.003 0.001 " " 0.302 0.1
0.487 0.359 0.049 " " 2 2 2 " " 2 2 2 " " 202 200
0.641 0.305 0.029 " " 0.641406 0.304688 0.03 " " 0.0 0.0 0.001 " " 0.0 0.1
0.623 0.486 0.038 " " 0.625781 0.488281 0.041 " " 0.002 0.002 0.003 " " 0.202 0.3
0.009 0.759 0.042 " " 2 2 2 " " 2 2 2 " " 202 200
0.461 0.648 0.027 " " 0.460156 0.65 0.029 " " 0.001 0.002 0.002 " " 0.201 0.2
0.795 0.309 0.041 " " 0.797656 0.304688 0.04 " " 0.003 0.005 0.001 " " 0.503 0.1
0.982 0.046 0.027 " " 0.982031 0.0460938 0.029 " " 0.0 0.0 0.002 " " 0.0 0.2
0.388 0.399 0.023 " " 0.386719 0.397656 0.02 " " 0.001 0.002 0.003 " " 0.201 0.3
0.323 0.255 0.036 " " 0.321094 0.252344 0.033 " " 0.002 0.003 0.003 " " 0.302 0.3
0.624 0.113 0.027 " " 0.621875 0.115625 0.026 " " 0.002 0.003 0.001 " " 0.302 0.1
0.085 0.347 0.045 " " 0.0851562 0.342969 0.05 " " 0.0 0.004 0.005 " " 0.4 0.5
0.338 0.202 0.024 " " 0.339844 0.203125 0.025 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.128 0.023 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.366 0.401 0.024 " " 0.364844 0.399219 0.024 " " 0.001 0.002 0.0 " " 0.201 0.0
0.023 0.547 0.053 " " 0.0242187 0.547656 0.048 " " 0.002 0.001 0.005 " " 0.10200000000000001 0.5
0.895 0.024 0.03 " " 0.896875 0.0226563 0.03 " " 0.002 0.002 0.0 " " 0.202 0.0
0.887 0.327 0.039 " " 0.8875 0.332031 0.043 " " 0.001 0.005 0.004 " " 0.501 0.4
0.664 0.52 0.038 " " 0.670313 0.517969 0.038 " " 0.006 0.002 0.0 " " 0.20600000000000002 0.0
0.744 0.152 0.037 " " 0.744531 0.159375 0.042 " " 0.001 0.008 0.005 " " 0.801 0.5
0.654 0.37 0.052 " " 0.658594 0.367188 0.055 " " 0.004 0.003 0.003 " " 0.304 0.3
0.767 0.355 0.032 " " 0.769531 0.354688 0.032 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.217 0.163 0.053 " " 0.217187 0.154687 0.05 " " 0.0 0.008 0.003 " " 0.8 0.3
0.854 0.487 0.024 " " 0.854688 0.486719 0.025 " " 0.001 0.0 0.001 " " 0.001 0.1
0.19 0.319 0.038 " " 0.190625 0.314844 0.039 " " 0.001 0.004 0.001 " " 0.401 0.1
0.957 0.359 0.028 " " 0.958594 0.355469 0.026 " " 0.002 0.004 0.002 " " 0.402 0.2
0.537 0.12 0.025 " " 0.538281 0.117969 0.024 " " 0.002 0.002 0.001 " " 0.202 0.1
0.339 0.12 0.039 " " 0.339063 0.117188 0.04 " " 0.0 0.003 0.001 " " 0.3 0.1
0.692 0.308 0.041 " " 0.690625 0.310156 0.035 " " 0.002 0.002 0.006 " " 0.202 0.6
0.084 0.709 0.03 " " 0.084375 0.709375 0.03 " " 0.001 0.001 0.0 " " 0.101 0.0
0.751 0.411 0.031 " " 0.753906 0.414844 0.033 " " 0.003 0.004 0.002 " " 0.403 0.2
0.527 0.564 0.027 " " 0.526563 0.563281 0.026 " " 0.0 0.001 0.001 " " 0.1 0.1
0.637 0.22 0.023 " " 0.638281 0.219531 0.026 " " 0.001 0.0 0.003 " " 0.001 0.3
0.898 0.267 0.029 " " 0.898438 0.264844 0.03 " " 0.0 0.002 0.001 " " 0.2 0.1
0.629 0.434 0.028 " " 2 2 2 " " 2 2 2 " " 202 200
0.459 0.464 0.021 " " 0.459375 0.465625 0.022 " " 0.0 0.002 0.001 " " 0.2 0.1
0.719 0.356 0.026 " " 0.717188 0.354688 0.031 " " 0.002 0.002 0.005 " " 0.202 0.5
0.348 0.608 0.039 " " 0.34375 0.60625 0.033 " " 0.004 0.002 0.006 " " 0.20400000000000001 0.6
0.341 0.389 0.024 " " 0.340625 0.385156 0.023 " " 0.0 0.004 0.001 " " 0.4 0.1
0.549 0.07 0.022 " " 0.546094 0.071875 0.021 " " 0.003 0.002 0.001 " " 0.203 0.1
0.821 0.477 0.033 " " 0.821875 0.475 0.031 " " 0.001 0.002 0.002 " " 0.201 0.2
0.145 0.476 0.03 " " 0.146094 0.474219 0.027 " " 0.002 0.002 0.003 " " 0.202 0.3
0.025 0.633 0.025 " " 0.0234375 0.632812 0.028 " " 0.002 0.0 0.003 " " 0.002 0.3
0.266 0.788 0.025 " " 0.264844 0.788281 0.025 " " 0.001 0.0 0.0 " " 0.001 0.0
0.927 0.232 0.029 " " 0.922656 0.232031 0.03 " " 0.005 0.0 0.001 " " 0.005 0.1
0.855 0.104 0.029 " " 0.855469 0.103125 0.032 " " 0.0 0.001 0.003 " " 0.1 0.3
0.954 0.076 0.027 " " 0.953125 0.0757812 0.028 " " 0.001 0.0 0.001 " " 0.001 0.1
0.061 0.645 0.027 " " 0.0609375 0.645312 0.034 " " 0.0 0.001 0.007 " " 0.1 0.7000000000000001
0.587 0.544 0.049 " " 0.588281 0.542188 0.049 " " 0.002 0.002 0.0 " " 0.202 0.0
0.895 0.082 0.03 " " 0.896875 0.0828125 0.034 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.087 0.577 0.026 " " 0.0867188 0.575 0.024 " " 0.0 0.002 0.002 " " 0.2 0.2
0.173 0.288 0.024 " " 0.173438 0.2875 0.023 " " 0.0 0.001 0.001 " " 0.1 0.1
0.198 0.482 0.038 " " 0.199219 0.485156 0.04 " " 0.002 0.003 0.002 " " 0.302 0.2
0.447 0.091 0.027 " " 0.445312 0.090625 0.029 " " 0.002 0.0 0.002 " " 0.002 0.2
0.124 0.284 0.034 " " 0.124219 0.283594 0.031 " " 0.0 0.001 0.003 " " 0.1 0.3
0.663 0.438 0.023 " " 0.664062 0.435937 0.022 " " 0.001 0.002 0.001 " " 0.201 0.1
0.501 0.295 0.032 " " 0.499219 0.295312 0.031 " " 0.002 0.0 0.001 " " 0.002 0.1
0.079 0.133 0.049 " " 0.0765625 0.128125 0.045 " " 0.002 0.005 0.004 " " 0.502 0.4
0.929 0.048 0.022 " " 0.928125 0.046875 0.026 " " 0.001 0.001 0.004 " " 0.101 0.4
0.198 0.533 0.026 " " 0.197656 0.53125 0.025 " " 0.001 0.002 0.001 " " 0.201 0.1
0.37 0.334 0.029 " " 0.370313 0.335156 0.029 " " 0.001 0.001 0.0 " " 0.101 0.0
0.374 0.135 0.021 " " 0.374219 0.132812 0.021 " " 0.0 0.002 0.0 " " 0.2 0.0
0.507 0.243 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.958 0.485 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.496 0.405 0.021 " " 0.494531 0.403906 0.022 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.059 0.45 0.031 " " 0.0570313 0.451562 0.031 " " 0.002 0.002 0.0 " " 0.202 0.0
0.411 0.463 0.023 " " 0.410937 0.461719 0.024 " " 0.0 0.001 0.001 " " 0.1 0.1
0.955 0.19 0.029 " " 0.953125 0.185156 0.026 " " 0.001 0.005 0.003 " " 0.501 0.3
0.086 0.487 0.037 " " 0.084375 0.489062 0.039 " " 0.002 0.002 0.002 " " 0.202 0.2
0.57 0.217 0.029 " " 0.571094 0.221094 0.033 " " 0.001 0.004 0.004 " " 0.401 0.4
0.923 0.44 0.032 " " 0.924219 0.4375 0.027 " " 0.001 0.002 0.005 " " 0.201 0.5
0.745 0.23 0.026 " " 0.746094 0.230469 0.027 " " 0.001 0.001 0.001 " " 0.101 0.1
0.853 0.439 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.047 0.406 0.03 " " 0.04375 0.407813 0.034 " " 0.003 0.002 0.004 " " 0.203 0.4
0.266 0.49 0.033 " " 0.264844 0.491406 0.034 " " 0.001 0.002 0.001 " " 0.201 0.1
0.133 0.237 0.022 " " 0.135937 0.236719 0.025 " " 0.003 0.0 0.003 " " 0.003 0.3
0.376 0.096 0.025 " " 0.377344 0.0953125 0.022 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.977 0.124 0.049 " " 0.98125 0.125781 0.045 " " 0.005 0.002 0.004 " " 0.20500000000000002 0.4
0.534 0.425 0.03 " " 2 2 2 " " 2 2 2 " " 202 200
0.461 0.19 0.029 " " 0.459375 0.188281 0.028 " " 0.002 0.002 0.001 " " 0.202 0.1
0.473 0.074 0.018 " " 0.476562 0.075 0.02 " " 0.003 0.001 0.002 " " 0.10300000000000001 0.2
0.988 0.488 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.384 0.439 0.026 " " 0.384375 0.439063 0.027 " " 0.0 0.0 0.001 " " 0.0 0.1
0.823 0.037 0.022 " " 0.824219 0.034375 0.025 " " 0.002 0.002 0.003 " " 0.202 0.3
0.207 0.408 0.023 " " 0.207813 0.408594 0.024 " " 0.001 0.001 0.001 " " 0.101 0.1
0.499 0.45 0.032 " " 0.5 0.452344 0.034 " " 0.001 0.002 0.002 " " 0.201 0.2
0.742 0.476 0.027 " " 0.742188 0.478125 0.029 " " 0.0 0.002 0.002 " " 0.2 0.2
0.467 0.228 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.723 0.076 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.58 0.302 0.021 " " 0.58125 0.302344 0.02 " " 0.001 0.001 0.001 " " 0.101 0.1
0.312 0.383 0.026 " " 0.3125 0.385156 0.031 " " 0.001 0.002 0.005 " " 0.201 0.5
0.159 0.678 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.027 0.688 0.035 " " 0.0257812 0.685938 0.032 " " 0.001 0.002 0.003 " " 0.201 0.3
0.141 0.32 0.02 " " 0.142188 0.319531 0.021 " " 0.001 0.0 0.001 " " 0.001 0.1
0.564 0.359 0.047 " " 2 2 2 " " 2 2 2 " " 202 200
0.168 0.422 0.027 " " 2 2 2 " " 2 2 2 " " 202 200
0.537 0.605 0.026 " " 0.539844 0.603125 0.029 " " 0.003 0.002 0.003 " " 0.203 0.3
0.406 0.119 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.445 0.161 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.234 0.255 0.024 " " 0.233594 0.254687 0.025 " " 0.0 0.0 0.001 " " 0.0 0.1
0.212 0.598 0.016 " " 2 2 2 " " 2 2 2 " " 202 200
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
172 166 155 6.627 100.0 83.226 98.71 83.226 98.71
