x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.312 0.7 0.027 " " 0.310937 0.699219 0.025 " " 0.001 0.001 0.002 " " 0.101 0.2
0.635 0.411 0.038 " " 0.63125 0.40625 0.033 " " 0.004 0.005 0.005 " " 0.504 0.5
0.095 0.244 0.029 " " 0.0960938 0.244531 0.031 " " 0.001 0.001 0.002 " " 0.101 0.2
0.033 0.194 0.068 " " 0.0304688 0.190625 0.072 " " 0.002 0.003 0.004 " " 0.302 0.4
0.434 0.709 0.027 " " 0.433594 0.709375 0.031 " " 0.0 0.001 0.004 " " 0.1 0.4
0.475 0.334 0.051 " " 0.471094 0.3375 0.042 " " 0.004 0.004 0.009 " " 0.404 0.8999999999999999
0.52 0.38 0.028 " " 0.516406 0.38125 0.027 " " 0.003 0.001 0.001 " " 0.10300000000000001 0.1
0.657 0.367 0.033 " " 0.660156 0.369531 0.029 " " 0.003 0.002 0.004 " " 0.203 0.4
0.58 0.265 0.029 " " 0.579687 0.263281 0.027 " " 0.001 0.002 0.002 " " 0.201 0.2
0.943 0.75 0.03 " " 0.935156 0.747656 0.037 " " 0.008 0.002 0.007 " " 0.20800000000000002 0.7000000000000001
0.053 0.077 0.031 " " 0.0507812 0.0789063 0.031 " " 0.002 0.002 0.0 " " 0.202 0.0
0.084 0.802 0.034 " " 0.0820312 0.807031 0.038 " " 0.002 0.005 0.004 " " 0.502 0.4
0.269 0.65 0.033 " " 0.26875 0.652344 0.032 " " 0.0 0.002 0.001 " " 0.2 0.1
0.518 0.237 0.026 " " 0.51875 0.235938 0.027 " " 0.001 0.001 0.001 " " 0.101 0.1
0.3 0.517 0.027 " " 0.299219 0.519531 0.024 " " 0.001 0.002 0.003 " " 0.201 0.3
0.629 0.322 0.029 " " 0.628125 0.321875 0.029 " " 0.001 0.0 0.0 " " 0.001 0.0
0.293 0.364 0.04 " " 0.294531 0.367969 0.036 " " 0.002 0.004 0.004 " " 0.402 0.4
0.237 0.427 0.037 " " 0.235938 0.428125 0.031 " " 0.002 0.001 0.006 " " 0.10200000000000001 0.6
0.648 0.624 0.028 " " 0.648438 0.622656 0.025 " " 0.001 0.002 0.003 " " 0.201 0.3
0.268 0.414 0.023 " " 0.267188 0.414844 0.023 " " 0.001 0.001 0.0 " " 0.101 0.0
0.567 0.544 0.031 " " 0.567187 0.54375 0.031 " " 0.0 0.0 0.0 " " 0.0 0.0
0.274 0.537 0.024 " " 0.274219 0.535937 0.02 " " 0.0 0.001 0.004 " " 0.1 0.4
0.255 0.218 0.032 " " 0.254687 0.217187 0.031 " " 0.001 0.001 0.001 " " 0.101 0.1
0.849 0.414 0.033 " " 0.851562 0.416406 0.028 " " 0.002 0.002 0.005 " " 0.202 0.5
0.148 0.201 0.029 " " 0.15 0.2 0.02 " " 0.002 0.001 0.009 " " 0.10200000000000001 0.8999999999999999
0.629 0.079 0.03 " " 0.628906 0.0789063 0.028 " " 0.0 0.0 0.002 " " 0.0 0.2
0.114 0.481 0.028 " " 0.115625 0.482031 0.028 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.155 0.629 0.034 " " 0.157031 0.629687 0.035 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.688 0.465 0.033 " " 0.688281 0.467187 0.032 " " 0.0 0.002 0.001 " " 0.2 0.1
0.77 0.47 0.028 " " 0.772656 0.46875 0.032 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.412 0.753 0.027 " " 0.410937 0.753906 0.024 " " 0.001 0.001 0.003 " " 0.101 0.3
0.645 0.471 0.031 " " 0.647656 0.471875 0.03 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.579 0.673 0.033 " " 0.575 0.669531 0.03 " " 0.004 0.004 0.003 " " 0.404 0.3
0.15 0.812 0.031 " " 0.149219 0.813281 0.031 " " 0.001 0.002 0.0 " " 0.201 0.0
0.162 0.305 0.025 " " 0.165625 0.307813 0.02 " " 0.004 0.003 0.005 " " 0.304 0.5
0.565 0.412 0.064 " " 0.565625 0.404687 0.062 " " 0.001 0.007 0.002 " " 0.7010000000000001 0.2
0.035 0.29 0.044 " " 0.0367187 0.285937 0.044 " " 0.002 0.004 0.0 " " 0.402 0.0
0.76 0.553 0.037 " " 0.758594 0.554688 0.035 " " 0.002 0.002 0.002 " " 0.202 0.2
0.157 0.542 0.053 " " 0.155469 0.547656 0.053 " " 0.002 0.005 0.0 " " 0.502 0.0
0.777 0.508 0.026 " " 0.778125 0.507031 0.026 " " 0.001 0.001 0.0 " " 0.101 0.0
0.718 0.627 0.026 " " 0.71875 0.628125 0.025 " " 0.001 0.002 0.001 " " 0.201 0.1
0.352 0.707 0.026 " " 0.352344 0.7 0.031 " " 0.0 0.007 0.005 " " 0.7000000000000001 0.5
0.454 0.287 0.024 " " 0.452344 0.286719 0.028 " " 0.002 0.0 0.004 " " 0.002 0.4
0.73 0.501 0.032 " " 0.729688 0.500781 0.032 " " 0.001 0.0 0.0 " " 0.001 0.0
0.688 0.335 0.03 " " 0.689062 0.338281 0.03 " " 0.001 0.003 0.0 " " 0.301 0.0
0.862 0.189 0.068 " " 0.857813 0.194531 0.059 " " 0.005 0.006 0.009 " " 0.605 0.8999999999999999
0.797 0.427 0.027 " " 0.796094 0.426562 0.024 " " 0.001 0.001 0.003 " " 0.101 0.3
0.072 0.485 0.034 " " 0.0734375 0.489062 0.033 " " 0.002 0.004 0.001 " " 0.402 0.1
0.947 0.461 0.047 " " 0.946094 0.463281 0.049 " " 0.001 0.002 0.002 " " 0.201 0.2
0.905 0.469 0.032 " " 0.90625 0.467187 0.026 " " 0.001 0.002 0.006 " " 0.201 0.6
0.314 0.64 0.033 " " 0.315625 0.633594 0.026 " " 0.002 0.006 0.007 " " 0.602 0.7000000000000001
0.097 0.097 0.03 " " 0.0960938 0.0984375 0.03 " " 0.001 0.002 0.0 " " 0.201 0.0
0.756 0.112 0.091 " " 0.75625 0.1125 0.087 " " 0.0 0.001 0.004 " " 0.1 0.4
0.233 0.524 0.04 " " 0.239844 0.522656 0.033 " " 0.007 0.002 0.007 " " 0.20700000000000002 0.7000000000000001
0.399 0.614 0.02 " " 0.397656 0.616406 0.022 " " 0.002 0.002 0.002 " " 0.202 0.2
0.307 0.249 0.065 " " 0.308594 0.247656 0.055 " " 0.002 0.002 0.01 " " 0.202 1.0
0.602 0.338 0.026 " " 0.599219 0.335938 0.027 " " 0.003 0.002 0.001 " " 0.203 0.1
0.138 0.759 0.027 " " 0.139062 0.75625 0.032 " " 0.002 0.003 0.005 " " 0.302 0.5
0.664 0.426 0.023 " " 0.658594 0.428125 0.023 " " 0.006 0.002 0.0 " " 0.20600000000000002 0.0
0.765 0.612 0.033 " " 0.764844 0.610937 0.033 " " 0.0 0.001 0.0 " " 0.1 0.0
0.216 0.059 0.024 " " 0.220313 0.0578125 0.018 " " 0.005 0.001 0.006 " " 0.10500000000000001 0.6
0.42 0.651 0.028 " " 0.421094 0.652344 0.027 " " 0.001 0.002 0.001 " " 0.201 0.1
0.148 0.354 0.036 " " 0.147656 0.353906 0.039 " " 0.0 0.0 0.003 " " 0.0 0.3
0.463 0.186 0.028 " " 0.459375 0.185937 0.027 " " 0.003 0.0 0.001 " " 0.003 0.1
0.333 0.453 0.036 " " 0.335156 0.454688 0.036 " " 0.002 0.002 0.0 " " 0.202 0.0
0.108 0.619 0.042 " " 0.109375 0.619531 0.034 " " 0.002 0.001 0.008 " " 0.10200000000000001 0.8
0.932 0.33 0.038 " " 0.928906 0.333594 0.045 " " 0.003 0.003 0.007 " " 0.303 0.7000000000000001
0.349 0.578 0.03 " " 0.346875 0.575781 0.026 " " 0.002 0.002 0.004 " " 0.202 0.4
0.09 0.586 0.028 " " 0.090625 0.583594 0.027 " " 0.001 0.002 0.001 " " 0.201 0.1
0.853 0.38 0.022 " " 0.853906 0.379687 0.025 " " 0.001 0.001 0.003 " " 0.101 0.3
0.223 0.354 0.027 " " 0.222656 0.357031 0.026 " " 0.001 0.003 0.001 " " 0.301 0.1
0.74 0.352 0.026 " " 0.738281 0.350781 0.024 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.988 0.377 0.027 " " 0.989062 0.373437 0.029 " " 0.001 0.003 0.002 " " 0.301 0.2
0.008 0.456 0.022 " " 0.0125 0.457812 0.027 " " 0.005 0.002 0.005 " " 0.20500000000000002 0.5
0.4 0.72 0.022 " " 0.397656 0.719531 0.027 " " 0.002 0.0 0.005 " " 0.002 0.5
0.722 0.245 0.036 " " 0.721094 0.24375 0.036 " " 0.001 0.002 0.0 " " 0.201 0.0
0.893 0.727 0.038 " " 2 2 2 " " 2 2 2 " " 202 200
0.503 0.543 0.035 " " 0.501562 0.544531 0.036 " " 0.002 0.002 0.001 " " 0.202 0.1
0.572 0.086 0.026 " " 0.571094 0.0914062 0.029 " " 0.001 0.005 0.003 " " 0.501 0.3
0.441 0.167 0.033 " " 0.440625 0.167969 0.036 " " 0.0 0.001 0.003 " " 0.1 0.3
0.585 0.176 0.023 " " 0.584375 0.176563 0.023 " " 0.001 0.001 0.0 " " 0.101 0.0
0.285 0.604 0.026 " " 0.286719 0.605469 0.022 " " 0.002 0.002 0.004 " " 0.202 0.4
0.254 0.371 0.027 " " 0.254687 0.371094 0.025 " " 0.001 0.0 0.002 " " 0.001 0.2
0.165 0.07 0.024 " " 0.165625 0.065625 0.023 " " 0.001 0.004 0.001 " " 0.401 0.1
0.113 0.42 0.033 " " 0.114844 0.424219 0.035 " " 0.002 0.004 0.002 " " 0.402 0.2
0.845 0.345 0.026 " " 0.842969 0.344531 0.023 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.988 0.497 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.863 0.269 0.032 " " 0.861719 0.267969 0.029 " " 0.001 0.001 0.003 " " 0.101 0.3
0.469 0.113 0.022 " " 0.467969 0.114844 0.026 " " 0.001 0.002 0.004 " " 0.201 0.4
0.522 0.617 0.023 " " 0.522656 0.619531 0.023 " " 0.001 0.002 0.0 " " 0.201 0.0
0.541 0.565 0.021 " " 0.540625 0.564844 0.022 " " 0.0 0.0 0.001 " " 0.0 0.1
0.315 0.594 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.448 0.606 0.025 " " 0.469531 0.588281 0.027 " " 0.022 0.018 0.002 " " 1.8219999999999998 0.2
0.345 0.642 0.022 " " 0.347656 0.644531 0.023 " " 0.002 0.002 0.001 " " 0.202 0.1
0.469 0.589 0.032 " " 2 2 2 " " 2 2 2 " " 202 200
0.184 0.352 0.025 " " 0.185156 0.353125 0.025 " " 0.001 0.001 0.0 " " 0.101 0.0
0.416 0.58 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.227 0.481 0.028 " " 0.224219 0.482812 0.028 " " 0.002 0.002 0.0 " " 0.202 0.0
0.484 0.688 0.033 " " 2 2 2 " " 2 2 2 " " 202 200
0.304 0.416 0.025 " " 0.307813 0.417188 0.021 " " 0.004 0.002 0.004 " " 0.20400000000000001 0.4
0.21 0.333 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.543 0.305 0.047 " " 0.54375 0.308594 0.031 " " 0.001 0.003 0.016 " " 0.301 1.6
0.55 0.598 0.027 " " 0.553906 0.598437 0.03 " " 0.004 0.0 0.003 " " 0.004 0.3
0.377 0.409 0.022 " " 0.376563 0.408594 0.024 " " 0.001 0.001 0.002 " " 0.101 0.2
0.753 0.43 0.025 " " 0.753125 0.428906 0.026 " " 0.0 0.001 0.001 " " 0.1 0.1
0.437 0.406 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.005 0.73 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.87 0.062 0.07 " " 0.870313 0.0601562 0.076 " " 0.0 0.001 0.006 " " 0.1 0.6
0.329 0.107 0.112 " " 0.328125 0.110937 0.079 " " 0.001 0.004 0.033 " " 0.401 3.3000000000000003
0.555 0.219 0.036 " " 0.554688 0.217969 0.024 " " 0.001 0.001 0.012 " " 0.101 1.2
0.485 0.634 0.026 " " 0.485156 0.635156 0.028 " " 0.0 0.002 0.002 " " 0.2 0.2
0.511 0.662 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.188 0.402 0.02 " " 0.183594 0.405469 0.021 " " 0.005 0.003 0.001 " " 0.305 0.1
0.105 0.044 0.039 " " 0.103125 0.0421875 0.037 " " 0.002 0.002 0.002 " " 0.202 0.2
0.505 0.417 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.496 0.597 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.045 0.43 0.029 " " 0.0453125 0.432031 0.03 " " 0.0 0.002 0.001 " " 0.2 0.1
0.411 0.545 0.031 " " 0.408594 0.54375 0.026 " " 0.002 0.002 0.005 " " 0.202 0.5
0.605 0.106 0.027 " " 0.603906 0.103125 0.023 " " 0.001 0.003 0.004 " " 0.301 0.4
0.506 0.202 0.034 " " 2 2 2 " " 2 2 2 " " 202 200
0.162 0.11 0.032 " " 0.164062 0.107813 0.033 " " 0.002 0.002 0.001 " " 0.202 0.1
0.208 0.391 0.023 " " 0.208594 0.389062 0.023 " " 0.001 0.002 0.0 " " 0.201 0.0
0.62 0.18 0.024 " " 0.621875 0.180469 0.026 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.218 0.299 0.019 " " 0.214844 0.297656 0.02 " " 0.003 0.002 0.001 " " 0.203 0.1
0.12 0.84 0.041 " " 0.120312 0.836719 0.039 " " 0.0 0.003 0.002 " " 0.3 0.2
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
183 179 169 5.587 100.0 72.189 95.266 72.189 95.266
