x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.667 0.157 0.033 " " 0.66875 0.15625 0.03 " " 0.001 0.001 0.003 " " 0.101 0.3
0.089 0.305 0.024 " " 0.0859375 0.301562 0.022 " " 0.003 0.004 0.002 " " 0.403 0.2
0.737 0.142 0.023 " " 0.734375 0.142188 0.023 " " 0.002 0.0 0.0 " " 0.002 0.0
0.266 0.286 0.027 " " 0.267969 0.285937 0.026 " " 0.002 0.0 0.001 " " 0.002 0.1
0.323 0.174 0.034 " " 0.323438 0.173438 0.031 " " 0.001 0.001 0.003 " " 0.101 0.3
0.643 0.49 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.254 0.153 0.016 " " 2 2 2 " " 2 2 2 " " 202 200
0.167 0.604 0.031 " " 0.164844 0.604688 0.027 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.009 0.327 0.012 " " 2 2 2 " " 2 2 2 " " 202 200
0.254 0.563 0.016 " " 2 2 2 " " 2 2 2 " " 202 200
0.277 0.148 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.555 0.548 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.084 0.559 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.429 0.503 0.02 " " 0.430469 0.503125 0.024 " " 0.002 0.0 0.004 " " 0.002 0.4
0.469 0.384 0.022 " " 0.470313 0.383594 0.022 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.644 0.381 0.026 " " 0.64375 0.380469 0.022 " " 0.0 0.001 0.004 " " 0.1 0.4
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
216 205 196 4.39 99.537 82.653 97.959 82.653 97.959
