x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.096 0.693 0.041 " " 0.0960938 0.689844 0.041 " " 0.0 0.003 0.0 " " 0.3 0.0
0.908 0.57 0.031 " " 0.909375 0.569531 0.033 " " 0.002 0.0 0.002 " " 0.002 0.2
0.727 0.546 0.035 " " 0.725781 0.547656 0.035 " " 0.002 0.002 0.0 " " 0.202 0.0
0.74 0.346 0.073 " " 0.742969 0.35625 0.073 " " 0.003 0.01 0.0 " " 1.003 0.0
0.661 0.712 0.042 " " 0.6625 0.707812 0.04 " " 0.002 0.004 0.002 " " 0.402 0.2
0.297 0.609 0.028 " " 0.297656 0.610156 0.027 " " 0.001 0.001 0.001 " " 0.101 0.1
0.341 0.481 0.029 " " 0.344531 0.482812 0.028 " " 0.003 0.002 0.001 " " 0.203 0.1
0.635 0.074 0.032 " " 0.639844 0.0765625 0.031 " " 0.005 0.002 0.001 " " 0.20500000000000002 0.1
0.091 0.298 0.028 " " 0.0914062 0.295312 0.027 " " 0.0 0.002 0.001 " " 0.2 0.1
0.034 0.548 0.035 " " 0.0335938 0.546875 0.035 " " 0.0 0.002 0.0 " " 0.2 0.0
0.868 0.196 0.029 " " 0.867188 0.194531 0.027 " " 0.001 0.002 0.002 " " 0.201 0.2
0.8 0.429 0.036 " " 0.800781 0.429688 0.039 " " 0.001 0.001 0.003 " " 0.101 0.3
0.834 0.327 0.055 " " 0.835156 0.328906 0.058 " " 0.001 0.002 0.003 " " 0.201 0.3
0.268 0.605 0.026 " " 0.26875 0.605469 0.025 " " 0.001 0.0 0.001 " " 0.001 0.1
0.862 0.648 0.038 " " 0.860937 0.644531 0.034 " " 0.001 0.004 0.004 " " 0.401 0.4
0.831 0.07 0.072 " " 0.845312 0.0625 0.085 " " 0.014 0.008 0.013 " " 0.8140000000000001 1.3
0.09 0.53 0.032 " " 0.090625 0.529688 0.033 " " 0.001 0.001 0.001 " " 0.101 0.1
0.227 0.527 0.024 " " 0.221875 0.528125 0.025 " " 0.005 0.002 0.001 " " 0.20500000000000002 0.1
0.152 0.456 0.027 " " 0.153125 0.45625 0.027 " " 0.001 0.0 0.0 " " 0.001 0.0
0.733 0.641 0.034 " " 0.730469 0.639844 0.031 " " 0.002 0.002 0.003 " " 0.202 0.3
0.027 0.222 0.061 " " 0.0320312 0.228125 0.059 " " 0.005 0.006 0.002 " " 0.605 0.2
0.487 0.475 0.051 " " 0.485156 0.475781 0.048 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.608 0.63 0.034 " " 0.609375 0.628906 0.033 " " 0.002 0.002 0.001 " " 0.202 0.1
0.343 0.159 0.04 " " 0.342187 0.164062 0.041 " " 0.001 0.005 0.001 " " 0.501 0.1
0.579 0.378 0.049 " " 0.576563 0.378906 0.05 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.878 0.589 0.034 " " 0.873438 0.588281 0.031 " " 0.005 0.001 0.003 " " 0.10500000000000001 0.3
0.33 0.427 0.027 " " 0.330469 0.424219 0.027 " " 0.0 0.003 0.0 " " 0.3 0.0
0.243 0.163 0.089 " " 0.241406 0.165625 0.091 " " 0.002 0.002 0.002 " " 0.202 0.2
0.476 0.38 0.044 " " 0.475 0.378125 0.044 " " 0.001 0.002 0.0 " " 0.201 0.0
0.737 0.077 0.039 " " 0.738281 0.078125 0.039 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.022 0.338 0.025 " " 0.0203125 0.340625 0.024 " " 0.002 0.002 0.001 " " 0.202 0.1
0.387 0.292 0.031 " " 0.385938 0.290625 0.027 " " 0.001 0.002 0.004 " " 0.201 0.4
0.165 0.523 0.034 " " 0.167969 0.522656 0.032 " " 0.003 0.0 0.002 " " 0.003 0.2
0.509 0.573 0.037 " " 0.5125 0.575 0.033 " " 0.004 0.002 0.004 " " 0.20400000000000001 0.4
0.29 0.305 0.026 " " 0.289844 0.305469 0.025 " " 0.0 0.001 0.001 " " 0.1 0.1
0.759 0.617 0.025 " " 0.759375 0.620313 0.027 " " 0.001 0.003 0.002 " " 0.301 0.2
0.312 0.37 0.043 " " 0.314844 0.367969 0.041 " " 0.002 0.002 0.002 " " 0.202 0.2
0.607 0.145 0.032 " " 0.60625 0.145313 0.035 " " 0.001 0.0 0.003 " " 0.001 0.3
0.644 0.495 0.041 " " 0.642187 0.492969 0.044 " " 0.002 0.002 0.003 " " 0.202 0.3
0.429 0.242 0.026 " " 0.428906 0.242969 0.024 " " 0.0 0.001 0.002 " " 0.1 0.2
0.661 0.342 0.04 " " 0.663281 0.342187 0.039 " " 0.002 0.0 0.001 " " 0.002 0.1
0.389 0.135 0.029 " " 0.388281 0.133594 0.029 " " 0.001 0.002 0.0 " " 0.201 0.0
0.289 0.424 0.033 " " 0.289844 0.428906 0.035 " " 0.001 0.005 0.002 " " 0.501 0.2
0.302 0.493 0.036 " " 0.303125 0.494531 0.034 " " 0.002 0.002 0.002 " " 0.202 0.2
0.966 0.47 0.031 " " 0.964063 0.46875 0.035 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.272 0.336 0.024 " " 0.271875 0.335938 0.023 " " 0.0 0.0 0.001 " " 0.0 0.1
0.332 0.105 0.027 " " 0.33125 0.103906 0.027 " " 0.001 0.001 0.0 " " 0.101 0.0
0.586 0.704 0.033 " " 0.586719 0.710156 0.037 " " 0.001 0.006 0.004 " " 0.601 0.4
0.249 0.359 0.025 " " 0.248437 0.360156 0.023 " " 0.001 0.002 0.002 " " 0.201 0.2
0.009 0.371 0.023 " " 0.009375 0.371875 0.022 " " 0.001 0.001 0.001 " " 0.101 0.1
0.43 0.292 0.03 " " 0.428906 0.292969 0.029 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.657 0.11 0.035 " " 0.657812 0.110156 0.037 " " 0.001 0.0 0.002 " " 0.001 0.2
0.362 0.663 0.028 " " 0.360938 0.666406 0.03 " " 0.002 0.003 0.002 " " 0.302 0.2
0.983 0.411 0.048 " " 0.983594 0.403125 0.042 " " 0.001 0.008 0.006 " " 0.801 0.6
0.806 0.377 0.025 " " 0.804688 0.376563 0.026 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.554 0.236 0.024 " " 0.553125 0.241406 0.028 " " 0.001 0.005 0.004 " " 0.501 0.4
0.052 0.295 0.036 " " 0.0507812 0.290625 0.036 " " 0.002 0.004 0.0 " " 0.402 0.0
0.021 0.302 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.43 0.633 0.034 " " 0.428906 0.632031 0.032 " " 0.001 0.001 0.002 " " 0.101 0.2
0.261 0.505 0.038 " " 0.261719 0.50625 0.033 " " 0.001 0.001 0.005 " " 0.101 0.5
0.456 0.692 0.03 " " 0.455469 0.69375 0.032 " " 0.001 0.002 0.002 " " 0.201 0.2
0.22 0.626 0.058 " " 0.220313 0.627344 0.058 " " 0.0 0.002 0.0 " " 0.2 0.0
0.298 0.56 0.028 " " 0.296094 0.564844 0.031 " " 0.002 0.005 0.003 " " 0.502 0.3
0.575 0.22 0.024 " " 0.575 0.220313 0.022 " " 0.0 0.001 0.002 " " 0.1 0.2
0.625 0.704 0.049 " " 0.624219 0.694531 0.04 " " 0.001 0.009 0.009 " " 0.9009999999999999 0.8999999999999999
0.013 0.412 0.021 " " 0.0140625 0.408594 0.025 " " 0.002 0.003 0.004 " " 0.302 0.4
0.111 0.745 0.047 " " 0.110937 0.746094 0.042 " " 0.0 0.002 0.005 " " 0.2 0.5
0.32 0.315 0.021 " " 0.320312 0.315625 0.021 " " 0.001 0.001 0.0 " " 0.101 0.0
0.784 0.584 0.039 " " 0.784375 0.585156 0.036 " " 0.0 0.002 0.003 " " 0.2 0.3
0.589 0.505 0.029 " " 0.589844 0.504687 0.028 " " 0.001 0.001 0.001 " " 0.101 0.1
0.573 0.177 0.027 " " 0.573438 0.177344 0.033 " " 0.001 0.001 0.006 " " 0.101 0.6
0.716 0.275 0.027 " " 0.717969 0.273438 0.028 " " 0.002 0.002 0.001 " " 0.202 0.1
0.23 0.377 0.03 " " 0.229687 0.372656 0.025 " " 0.001 0.004 0.005 " " 0.401 0.5
0.251 0.286 0.029 " " 0.250781 0.289844 0.029 " " 0.0 0.004 0.0 " " 0.4 0.0
0.564 0.584 0.043 " " 0.564062 0.588281 0.043 " " 0.0 0.005 0.0 " " 0.5 0.0
0.422 0.663 0.025 " " 0.422656 0.66875 0.029 " " 0.001 0.005 0.004 " " 0.501 0.4
0.24 0.441 0.039 " " 0.239063 0.44375 0.037 " " 0.001 0.003 0.002 " " 0.301 0.2
0.655 0.605 0.047 " " 0.655469 0.607031 0.046 " " 0.0 0.002 0.001 " " 0.2 0.1
0.317 0.191 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.662 0.413 0.03 " " 0.664844 0.414844 0.028 " " 0.003 0.002 0.002 " " 0.203 0.2
0.42 0.494 0.036 " " 0.421094 0.495313 0.037 " " 0.001 0.002 0.001 " " 0.201 0.1
0.583 0.258 0.023 " " 0.582812 0.257812 0.023 " " 0.0 0.0 0.0 " " 0.0 0.0
0.12 0.337 0.026 " " 0.119531 0.334375 0.026 " " 0.0 0.002 0.0 " " 0.2 0.0
0.384 0.473 0.032 " " 0.383594 0.475 0.032 " " 0.001 0.002 0.0 " " 0.201 0.0
0.749 0.505 0.033 " " 0.746875 0.503906 0.032 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.087 0.348 0.033 " " 0.0875 0.355469 0.032 " " 0.0 0.007 0.001 " " 0.7000000000000001 0.1
0.027 0.698 0.024 " " 0.0289063 0.696094 0.027 " " 0.002 0.002 0.003 " " 0.202 0.3
0.023 0.471 0.046 " " 0.028125 0.470313 0.046 " " 0.005 0.001 0.0 " " 0.10500000000000001 0.0
0.53 0.377 0.053 " " 0.528906 0.380469 0.05 " " 0.001 0.004 0.003 " " 0.401 0.3
0.322 0.656 0.038 " " 0.319531 0.657812 0.036 " " 0.002 0.002 0.002 " " 0.202 0.2
0.28 0.218 0.04 " " 2 2 2 " " 2 2 2 " " 202 200
0.705 0.033 0.03 " " 0.705469 0.0335938 0.033 " " 0.001 0.001 0.003 " " 0.101 0.3
0.789 0.229 0.025 " " 0.789062 0.228906 0.024 " " 0.0 0.0 0.001 " " 0.0 0.1
0.187 0.116 0.039 " " 0.186719 0.11875 0.04 " " 0.0 0.002 0.001 " " 0.2 0.1
0.838 0.179 0.03 " " 2 2 2 " " 2 2 2 " " 202 200
0.03 0.741 0.027 " " 2 2 2 " " 2 2 2 " " 202 200
0.452 0.611 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.607 0.318 0.042 " " 0.603906 0.316406 0.039 " " 0.003 0.002 0.003 " " 0.203 0.3
0.877 0.523 0.024 " " 0.876562 0.521875 0.025 " " 0.0 0.001 0.001 " " 0.1 0.1
0.927 0.226 0.029 " " 0.925781 0.224219 0.027 " " 0.001 0.002 0.002 " " 0.201 0.2
0.266 0.455 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.762 0.45 0.029 " " 0.761719 0.453906 0.029 " " 0.0 0.004 0.0 " " 0.4 0.0
0.083 0.625 0.029 " " 0.0851562 0.625781 0.028 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.766 0.107 0.036 " " 0.773438 0.110937 0.033 " " 0.007 0.004 0.003 " " 0.40700000000000003 0.3
0.147 0.493 0.023 " " 0.145313 0.494531 0.027 " " 0.002 0.002 0.004 " " 0.202 0.4
0.973 0.155 0.036 " " 0.972656 0.15625 0.042 " " 0.001 0.002 0.006 " " 0.201 0.6
0.472 0.24 0.07 " " 0.478906 0.24375 0.077 " " 0.007 0.004 0.007 " " 0.40700000000000003 0.7000000000000001
0.74 0.591 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.362 0.577 0.032 " " 2 2 2 " " 2 2 2 " " 202 200
0.189 0.441 0.035 " " 0.189063 0.442969 0.03 " " 0.0 0.002 0.005 " " 0.2 0.5
0.393 0.216 0.041 " " 0.392188 0.214844 0.04 " " 0.001 0.002 0.001 " " 0.201 0.1
0.812 0.212 0.027 " " 0.811719 0.2125 0.027 " " 0.0 0.001 0.0 " " 0.1 0.0
0.48 0.12 0.078 " " 0.484375 0.122656 0.079 " " 0.004 0.002 0.001 " " 0.20400000000000001 0.1
0.395 0.362 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.828 0.483 0.023 " " 0.825781 0.48125 0.023 " " 0.002 0.002 0.0 " " 0.202 0.0
0.851 0.484 0.023 " " 0.85 0.483594 0.022 " " 0.001 0.0 0.001 " " 0.001 0.1
0.058 0.512 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.866 0.455 0.026 " " 0.867188 0.457812 0.028 " " 0.001 0.002 0.002 " " 0.201 0.2
0.799 0.54 0.027 " " 0.798437 0.542188 0.031 " " 0.001 0.002 0.004 " " 0.201 0.4
0.55 0.065 0.03 " " 0.549219 0.0664062 0.028 " " 0.001 0.002 0.002 " " 0.201 0.2
0.467 0.534 0.027 " " 0.465625 0.534375 0.028 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.204 0.499 0.029 " " 0.203906 0.496094 0.023 " " 0.0 0.003 0.006 " " 0.3 0.6
0.131 0.427 0.039 " " 0.126563 0.426562 0.042 " " 0.005 0.0 0.003 " " 0.005 0.3
0.163 0.384 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.886 0.27 0.033 " " 2 2 2 " " 2 2 2 " " 202 200
0.927 0.148 0.028 " " 0.926562 0.146094 0.028 " " 0.0 0.002 0.0 " " 0.2 0.0
0.309 0.244 0.019 " " 0.302344 0.272656 0.02 " " 0.006 0.029 0.001 " " 2.906 0.1
0.201 0.566 0.032 " " 0.200781 0.567969 0.031 " " 0.0 0.002 0.001 " " 0.2 0.1
0.566 0.132 0.019 " " 0.56875 0.132031 0.018 " " 0.002 0.0 0.001 " " 0.002 0.1
0.038 0.384 0.028 " " 0.0382813 0.382031 0.023 " " 0.0 0.002 0.005 " " 0.2 0.5
0.589 0.735 0.022 " " 0.559375 0.740625 0.025 " " 0.03 0.005 0.003 " " 0.53 0.3
0.208 0.278 0.024 " " 0.234375 0.255469 0.023 " " 0.027 0.023 0.001 " " 2.327 0.1
0.527 0.502 0.028 " " 0.528906 0.49375 0.038 " " 0.002 0.008 0.01 " " 0.802 1.0
0.302 0.27 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.13 0.297 0.028 " " 0.132812 0.296875 0.022 " " 0.002 0.0 0.006 " " 0.002 0.6
0.164 0.268 0.029 " " 0.164062 0.271094 0.035 " " 0.0 0.003 0.006 " " 0.3 0.6
0.208 0.782 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.216 0.416 0.02 " " 0.215625 0.417188 0.021 " " 0.0 0.002 0.001 " " 0.2 0.1
0.884 0.491 0.017 " " 2 2 2 " " 2 2 2 " " 202 200
0.237 0.252 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.487 0.586 0.025 " " 0.485938 0.584375 0.024 " " 0.001 0.002 0.001 " " 0.201 0.1
0.404 0.544 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.355 0.748 0.027 " " 2 2 2 " " 2 2 2 " " 202 200
0.357 0.699 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.883 0.422 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.332 0.599 0.025 " " 0.328906 0.574219 0.025 " " 0.003 0.025 0.0 " " 2.503 0.0
0.424 0.171 0.028 " " 0.428125 0.170312 0.023 " " 0.004 0.001 0.005 " " 0.10400000000000001 0.5
0.059 0.638 0.035 " " 0.059375 0.640625 0.036 " " 0.001 0.002 0.001 " " 0.201 0.1
0.389 0.098 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.36 0.208 0.017 " " 2 2 2 " " 2 2 2 " " 202 200
0.274 0.667 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.697 0.404 0.028 " " 2 2 2 " " 2 2 2 " " 202 200
0.51 0.626 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.072 0.575 0.023 " " 0.0703125 0.578906 0.026 " " 0.002 0.004 0.003 " " 0.402 0.3
0.113 0.63 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.327 0.573 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.897 0.172 0.029 " " 0.897656 0.16875 0.023 " " 0.001 0.003 0.006 " " 0.301 0.6
0.42 0.708 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.05 0.079 0.083 " " 0.0421875 0.0859375 0.059 " " 0.008 0.007 0.024 " " 0.7080000000000001 2.4
0.364 0.043 0.061 " " 2 2 2 " " 2 2 2 " " 202 200
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
192 204 162 20.588 100.0 80.864 97.531 80.864 97.531
